name,normal,shiny
Masquerain,https://archives.bulbagarden.net/media/upload/thumb/0/0a/284Masquerain.png/600px-284Masquerain.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdwqt-3befd7f4-2a3d-499f-b598-1c9157835f73.png/v1/fill/w_849",h_849",strp/_284_masquerain_by_tonofdirt726_ddjdwqt-fullview.png
Shroomish,https://archives.bulbagarden.net/media/upload/thumb/d/d8/285Shroomish.png/600px-285Shroomish.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdwth-98dd418a-d2c4-4c9b-b82d-238548568295.png/v1/fill/w_894",h_894",strp/_285_shroomish_by_tonofdirt726_ddjdwth-pre.png
Breloom,https://archives.bulbagarden.net/media/upload/thumb/d/de/286Breloom.png/600px-286Breloom.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdwvy-38b4617d-62bc-4bba-b347-8877bce5ce43.png
Slakoth,https://archives.bulbagarden.net/media/upload/thumb/d/d2/287Slakoth.png/600px-287Slakoth.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdwy5-206999f2-5be9-4af2-8a35-8e54bc20dfbc.png/v1/fill/w_894",h_894",strp/_287_slakoth_by_tonofdirt726_ddjdwy5-pre.png
Vigoroth,https://archives.bulbagarden.net/media/upload/thumb/6/61/288Vigoroth.png/600px-288Vigoroth.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdx0r-3db0e935-6e0c-4285-a1ab-94894eb6f03d.png/v1/fill/w_894",h_894",strp/_288_vigoroth_by_tonofdirt726_ddjdx0r-pre.png
Slaking,https://archives.bulbagarden.net/media/upload/thumb/7/71/289Slaking.png/600px-289Slaking.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdx54-3e708808-ffab-4231-9818-e4dbb88adf97.png
Nincada,https://archives.bulbagarden.net/media/upload/thumb/9/90/290Nincada.png/600px-290Nincada.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdx7z-146ebd96-5173-4f9c-bb1f-0478a682d78d.png
Ninjask,https://archives.bulbagarden.net/media/upload/thumb/7/76/291Ninjask.png/600px-291Ninjask.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdxb7-51c621ed-fe88-4b26-b79e-916722f22533.png/v1/fill/w_856",h_856",strp/_291_ninjask_by_tonofdirt726_ddjdxb7-fullview.png
Shedinja,https://archives.bulbagarden.net/media/upload/thumb/5/59/292Shedinja.png/600px-292Shedinja.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdxej-84913530-fa13-4a6a-ae75-b805414c872e.png
Whismur,https://archives.bulbagarden.net/media/upload/thumb/6/6c/293Whismur.png/600px-293Whismur.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdxhz-8bdfa400-9a02-48e4-8df4-ebce33146773.png
Loudred,https://archives.bulbagarden.net/media/upload/thumb/1/12/294Loudred.png/600px-294Loudred.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdxlk-7f89ffb0-cddd-42e8-81b5-935828088add.png
Exploud,https://archives.bulbagarden.net/media/upload/thumb/1/12/295Exploud.png/600px-295Exploud.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdxq4-83b532fd-7fbe-46cf-95f6-d3a2aa7e6e9f.png
Makuhita,https://archives.bulbagarden.net/media/upload/thumb/b/b6/296Makuhita.png/600px-296Makuhita.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdxug-ab30a162-ae00-43c4-aeee-9a0ce47886fb.png/v1/fill/w_894",h_894",strp/_296_makuhita_by_tonofdirt726_ddjdxug-pre.png
Hariyama,https://archives.bulbagarden.net/media/upload/thumb/6/6f/297Hariyama.png/600px-297Hariyama.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdxx1-808ec2b0-151a-4c56-9d13-9605fc6e85ca.png
Azurill,https://archives.bulbagarden.net/media/upload/thumb/a/ac/298Azurill.png/600px-298Azurill.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdy0h-f3796fac-3f27-473b-a710-39bf8318db4f.png
Nosepass,https://archives.bulbagarden.net/media/upload/thumb/8/89/299Nosepass.png/600px-299Nosepass.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdy3k-fb9351cb-37fd-441b-9764-e994c12d8bfa.png
Skitty,https://archives.bulbagarden.net/media/upload/thumb/8/8a/300Skitty.png/600px-300Skitty.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdy6f-8746462d-f813-4261-a5ac-a7c9651e86f3.png/v1/fill/w_894",h_894",strp/_300_skitty_by_tonofdirt726_ddjdy6f-pre.png
Delcatty,https://archives.bulbagarden.net/media/upload/thumb/f/f4/301Delcatty.png/600px-301Delcatty.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdy9k-57fd0b7e-2839-473f-9df6-56dcb6e7c6a1.png
Sableye,https://archives.bulbagarden.net/media/upload/thumb/d/d3/302Sableye.png/600px-302Sableye.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdyd4-02d4b3d8-c850-4c6b-9c8d-22218bb84113.png/v1/fill/w_894",h_894",strp/_302_sableye_by_tonofdirt726_ddjdyd4-pre.png
Mega Sableye,https://archives.bulbagarden.net/media/upload/e/e9/302Sableye-Mega.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddnydt9-3f501b88-e7fc-40d5-9702-bb994f0dda34.png/v1/fill/w_894",h_894",strp/_302_sableye_by_tonofdirt726_ddnydt9-pre.png
Mega Mawile,https://archives.bulbagarden.net/media/upload/thumb/8/86/303Mawile-Mega.png/600px-303Mawile-Mega.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddnydze-6c880729-515f-4313-9bc7-7b182d871e07.png/v1/fill/w_894",h_894",strp/_303_mawile_by_tonofdirt726_ddnydze-pre.png
Mawile,https://archives.bulbagarden.net/media/upload/thumb/c/c0/303Mawile.png/600px-303Mawile.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdyg5-d4112c3c-bf32-4945-87e4-898053f9a6a2.png/v1/fill/w_894",h_894",strp/_303_mawile_by_tonofdirt726_ddjdyg5-pre.png
Aron,https://archives.bulbagarden.net/media/upload/thumb/b/bb/304Aron.png/600px-304Aron.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdyjf-33d0c0c4-1607-479a-8cd7-34da7da40d9b.png
Lairon,https://archives.bulbagarden.net/media/upload/thumb/b/bf/305Lairon.png/600px-305Lairon.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdyn5-209d3c80-4729-47e0-b7df-819e05c087c1.png
Mega Aggron,https://archives.bulbagarden.net/media/upload/1/10/306Aggron-Mega.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddnye2g-76c15ce0-db85-4ea9-ab34-2be6ccd2735a.png/v1/fill/w_862",h_862",strp/_306_aggron_by_tonofdirt726_ddnye2g-fullview.png
Aggron,https://archives.bulbagarden.net/media/upload/thumb/6/6d/306Aggron.png/600px-306Aggron.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdyp8-3828378c-19e8-4844-b9da-ed47935a50bf.png/v1/fill/w_894",h_894",strp/_306_aggron_by_tonofdirt726_ddjdyp8-pre.png
Meditite,https://archives.bulbagarden.net/media/upload/thumb/7/71/307Meditite.png/600px-307Meditite.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdyr7-16bc3729-b515-4fb0-9139-8967cb912cf8.png/v1/fill/w_894",h_894",strp/_307_meditite_by_tonofdirt726_ddjdyr7-pre.png
Mega Medicham,https://archives.bulbagarden.net/media/upload/c/cd/308Medicham-Mega.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddnye51-280940f9-9c9b-4296-a9d1-123c926470da.png/v1/fill/w_850",h_850",strp/_308_medicham_by_tonofdirt726_ddnye51-fullview.png
Medicham,https://archives.bulbagarden.net/media/upload/thumb/0/05/308Medicham.png/600px-308Medicham.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdyua-5ebfef35-1ea4-4a7c-ac91-08a571371980.png/v1/fill/w_846",h_846",strp/_308_medicham_by_tonofdirt726_ddjdyua-fullview.png
Electrike,https://archives.bulbagarden.net/media/upload/thumb/4/47/309Electrike.png/600px-309Electrike.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdyxe-65dcb46b-047f-4df9-81c8-193c0c1318f7.png/v1/fill/w_842",h_842",strp/_309_electrike_by_tonofdirt726_ddjdyxe-fullview.png
Manectric,https://archives.bulbagarden.net/media/upload/thumb/b/bb/310Manectric.png/600px-310Manectric.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdz0h-71373b5b-a23e-4052-9e12-f679998e198f.png/v1/fill/w_894",h_894",strp/_310_manectric_by_tonofdirt726_ddjdz0h-pre.png
Mega Manectric,https://archives.bulbagarden.net/media/upload/b/bc/310Manectric-Mega.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddnyea9-fe522ac6-7fc7-40c8-bb40-e1be177d9406.png/v1/fill/w_862",h_862",strp/_310_manectric_by_tonofdirt726_ddnyea9-fullview.png
Plusle,https://archives.bulbagarden.net/media/upload/thumb/a/a3/311Plusle.png/600px-311Plusle.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdz3j-25a84c5d-9e6a-4f9a-96fd-db339add5328.png/v1/fill/w_894",h_894",strp/_311_plusle_by_tonofdirt726_ddjdz3j-pre.png
Minun,https://archives.bulbagarden.net/media/upload/thumb/e/e7/312Minun.png/600px-312Minun.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdz5i-cb5fa022-e8f2-4a28-9c12-cb76a14e5523.png/v1/fill/w_894",h_894",strp/_312_minun_by_tonofdirt726_ddjdz5i-pre.png
Volbeat,https://archives.bulbagarden.net/media/upload/thumb/d/d6/313Volbeat.png/600px-313Volbeat.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdz7v-0a8bf25d-7b82-49cf-b0f1-635ea5df8094.png/v1/fill/w_894",h_894",strp/_313_volbeat_by_tonofdirt726_ddjdz7v-pre.png
Illumise,https://archives.bulbagarden.net/media/upload/thumb/5/55/314Illumise.png/600px-314Illumise.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdzai-836a42f1-1257-4c4e-ba23-9160720412e6.png/v1/fill/w_894",h_894",strp/_314_illumise_by_tonofdirt726_ddjdzai-pre.png
Roselia,https://archives.bulbagarden.net/media/upload/thumb/f/f1/315Roselia.png/600px-315Roselia.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdzdf-bdd40087-e673-4ab7-88fa-030e3d453576.png/v1/fill/w_849",h_849",strp/_315_roselia_by_tonofdirt726_ddjdzdf-fullview.png
Gulpin,https://archives.bulbagarden.net/media/upload/thumb/f/f0/316Gulpin.png/600px-316Gulpin.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdzfl-f1670ca2-a16a-49c9-a0c7-3b57ad5a9f6b.png/v1/fill/w_894",h_894",strp/_316_gulpin_by_tonofdirt726_ddjdzfl-pre.png
Swalot,https://archives.bulbagarden.net/media/upload/thumb/a/ad/317Swalot.png/600px-317Swalot.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdzi9-558566fd-c644-49f4-b948-e4898aa71f73.png/v1/fill/w_894",h_894",strp/_317_swalot_by_tonofdirt726_ddjdzi9-pre.png
Carvanha,https://archives.bulbagarden.net/media/upload/thumb/9/98/318Carvanha.png/600px-318Carvanha.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdzkm-fa2c34e2-de1b-40f1-bec9-01d619253f98.png
Mega Sharpedo,https://archives.bulbagarden.net/media/upload/thumb/3/35/319Sharpedo-Mega.png/600px-319Sharpedo-Mega.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddnyegm-ff499b4c-7439-479b-81bf-aba465927bd5.png/v1/fill/w_894",h_894",strp/_319_sharpedo_by_tonofdirt726_ddnyegm-pre.png
Sharpedo,https://archives.bulbagarden.net/media/upload/thumb/a/a8/319Sharpedo.png/600px-319Sharpedo.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjdzmr-05f23291-ebe9-4f9b-9dc0-09f57370612b.png/v1/fill/w_894",h_894",strp/_319_sharpedo_by_tonofdirt726_ddjdzmr-pre.png
Wailmer,https://archives.bulbagarden.net/media/upload/thumb/7/71/320Wailmer.png/600px-320Wailmer.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjogpv-399d91ef-9685-4b36-843f-144ab9ecc7e7.png
Wailord,https://archives.bulbagarden.net/media/upload/thumb/b/b9/321Wailord.png/600px-321Wailord.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjogsm-b99fb466-88db-4bfa-8ab4-50261091c89b.png/v1/fill/w_854",h_854",strp/_321_wailord_by_tonofdirt726_ddjogsm-fullview.png
Numel,https://archives.bulbagarden.net/media/upload/thumb/c/c6/322Numel.png/600px-322Numel.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjogvq-b84502ba-3c08-40b4-b35c-65fc9ab32068.png
Camerupt,https://archives.bulbagarden.net/media/upload/thumb/7/7d/323Camerupt.png/600px-323Camerupt.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjogyr-2c9c4c6a-ae2e-4329-915c-b911f300730e.png/v1/fill/w_894",h_894",strp/_323_camerupt_by_tonofdirt726_ddjogyr-pre.png
Mega Camerupt,https://archives.bulbagarden.net/media/upload/thumb/9/96/323Camerupt-Mega.png/600px-323Camerupt-Mega.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddnyens-4bf577af-debe-4614-adb6-3d9922c323b9.png/v1/fill/w_894",h_894",strp/_323_camerupt_by_tonofdirt726_ddnyens-pre.png
Torkoal,https://archives.bulbagarden.net/media/upload/thumb/3/3b/324Torkoal.png/600px-324Torkoal.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjoh4s-09a6c6ca-f888-47f0-b394-30da37e7ac18.png
Spoink,https://archives.bulbagarden.net/media/upload/thumb/9/9e/325Spoink.png/600px-325Spoink.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjoh77-118bc6f2-6d7f-47a6-ba7a-53b566232f64.png/v1/fill/w_894",h_894",strp/_325_spoink_by_tonofdirt726_ddjoh77-pre.png
Grumpig,https://archives.bulbagarden.net/media/upload/thumb/5/54/326Grumpig.png/600px-326Grumpig.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjohbw-fa966347-d01c-4b09-98c2-6a051d2392a5.png/v1/fill/w_841",h_841",strp/_326_grumpig_by_tonofdirt726_ddjohbw-fullview.png
Spinda,https://archives.bulbagarden.net/media/upload/thumb/8/8f/327Spinda.png/600px-327Spinda.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjojdk-e3ffdb72-5d11-411d-853d-3c81b08956a2.png
Trapinch,https://archives.bulbagarden.net/media/upload/thumb/7/76/328Trapinch.png/600px-328Trapinch.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjojhi-561d5a9a-7c40-4166-a729-bbf89480dece.png
Vibrava,https://archives.bulbagarden.net/media/upload/thumb/a/af/329Vibrava.png/600px-329Vibrava.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjojky-305ca8cc-1c8d-41df-be9a-688c6be6ef4c.png
Flygon,https://archives.bulbagarden.net/media/upload/thumb/f/f1/330Flygon.png/600px-330Flygon.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjojnm-e77195b1-1cbb-475f-b0f6-8ff2b66b941a.png/v1/fill/w_845",h_845",strp/_330_flygon_by_tonofdirt726_ddjojnm-fullview.png
Cacnea,https://archives.bulbagarden.net/media/upload/thumb/1/12/331Cacnea.png/600px-331Cacnea.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjojqz-3a2b5fc3-f28a-4f76-8362-3a90ca834a6b.png/v1/fill/w_894",h_894",strp/_331_cacnea_by_tonofdirt726_ddjojqz-pre.png
Cacturne,https://archives.bulbagarden.net/media/upload/thumb/4/41/332Cacturne.png/600px-332Cacturne.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjojsz-c749ccf3-a449-4347-a54b-a82c31ecb80b.png/v1/fill/w_860",h_860",strp/_332_cacturne_by_tonofdirt726_ddjojsz-fullview.png
Swablu,https://archives.bulbagarden.net/media/upload/thumb/9/99/333Swablu.png/600px-333Swablu.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjoled-76da8941-b69b-443e-a991-35c98a81e0d7.png/v1/fill/w_845",h_845",strp/_333_swablu_by_tonofdirt726_ddjoled-fullview.png
Mega Altaria,https://archives.bulbagarden.net/media/upload/thumb/0/08/334Altaria-Mega.png/600px-334Altaria-Mega.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddnyesj-49d21dee-363c-4125-bfcb-d8328a58cf0a.png/v1/fill/w_894",h_894",strp/_334_altaria_by_tonofdirt726_ddnyesj-pre.png
Altaria,https://archives.bulbagarden.net/media/upload/thumb/d/da/334Altaria.png/600px-334Altaria.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjolgw-177cc1fd-ea7a-4b6c-a275-abb8e4afb35f.png/v1/fill/w_894",h_894",strp/_334_altaria_by_tonofdirt726_ddjolgw-pre.png
Zangoose,https://archives.bulbagarden.net/media/upload/thumb/d/d3/335Zangoose.png/600px-335Zangoose.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjoliq-bb2fd551-4ce6-4dc1-b39c-ed515ab7121a.png/v1/fill/w_843",h_843",strp/_335_zangoose_by_tonofdirt726_ddjoliq-fullview.png
Seviper,https://archives.bulbagarden.net/media/upload/thumb/d/d6/336Seviper.png/600px-336Seviper.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjollc-b3bda49f-346f-40c0-8fc0-0a21a03c2085.png
Lunatone,https://archives.bulbagarden.net/media/upload/thumb/e/eb/337Lunatone.png/600px-337Lunatone.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjolnn-b5053c21-de9d-4450-bb49-f1eff24084da.png
Solrock,https://archives.bulbagarden.net/media/upload/thumb/9/90/338Solrock.png/600px-338Solrock.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjolpc-24de5cea-0fe4-46f7-a45b-a395ee910c43.png
Barboach,https://archives.bulbagarden.net/media/upload/thumb/6/60/339Barboach.png/600px-339Barboach.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjolr0-7bb65beb-726d-4e36-a984-99e44c8a8848.png/v1/fill/w_854",h_854",strp/_339_barboach_by_tonofdirt726_ddjolr0-fullview.png
Whiscash,https://archives.bulbagarden.net/media/upload/thumb/6/60/340Whiscash.png/600px-340Whiscash.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjolti-17c276f8-496c-4d48-ae4e-4876c2ecac49.png/v1/fill/w_854",h_854",strp/_340_whiscash_by_tonofdirt726_ddjolti-fullview.png
Corphish,https://archives.bulbagarden.net/media/upload/thumb/3/3d/341Corphish.png/600px-341Corphish.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjolwh-6d5e052e-f9d6-4535-809a-ae49359e8f2c.png/v1/fill/w_894",h_894",strp/_341_corphish_by_tonofdirt726_ddjolwh-pre.png
Crawdaunt,https://archives.bulbagarden.net/media/upload/thumb/f/f4/342Crawdaunt.png/600px-342Crawdaunt.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjolzi-a2183687-2996-4eb9-928f-b334f06b1cea.png/v1/fill/w_853",h_853",strp/_342_crawdaunt_by_tonofdirt726_ddjolzi-fullview.png
Baltoy,https://archives.bulbagarden.net/media/upload/thumb/8/8b/343Baltoy.png/600px-343Baltoy.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjom29-bde88957-926d-4aa3-abb7-56c7b20107a4.png
Claydol,https://archives.bulbagarden.net/media/upload/thumb/0/07/344Claydol.png/600px-344Claydol.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjom4b-7d812849-9e5e-4d8d-88c7-0104d68c84c2.png
Lileep,https://archives.bulbagarden.net/media/upload/thumb/3/34/345Lileep.png/600px-345Lileep.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjom5z-fbe7fcfa-1849-4eae-aee5-10e4dccb350b.png
Cradily,https://archives.bulbagarden.net/media/upload/thumb/3/38/346Cradily.png/600px-346Cradily.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjom8g-4290cdf6-ad55-4e7a-902f-ad37c9a8e8fa.png/v1/fill/w_894",h_894",strp/_346_cradily_by_tonofdirt726_ddjom8g-pre.png
Anorith,https://archives.bulbagarden.net/media/upload/thumb/4/45/347Anorith.png/600px-347Anorith.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjomc5-170dd111-6c48-45f9-8837-99e8fb8dd0dd.png
Armaldo,https://archives.bulbagarden.net/media/upload/thumb/1/1d/348Armaldo.png/600px-348Armaldo.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjomen-66d05b02-c64b-4800-8be1-c265acd36b50.png/v1/fill/w_864",h_864",strp/_348_armaldo_by_tonofdirt726_ddjomen-fullview.png
Feebas,https://archives.bulbagarden.net/media/upload/thumb/4/4b/349Feebas.png/600px-349Feebas.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjomhj-fbb9ae47-627c-4242-aade-f5cdd7c8f938.png
Milotic,https://archives.bulbagarden.net/media/upload/thumb/3/36/350Milotic.png/600px-350Milotic.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/ddjomjl-3a5edf5d-d5b6-4387-992b-1df6082bfdec.png
Castform,https://archives.bulbagarden.net/media/upload/thumb/f/f3/351Castform.png/600px-351Castform.png,https://images-wixmp-ed30a86b8c4ca887773594c2.wixmp.com/i/e48d6b9d-3b1d-46a0-a254-3a448ec3a8a5/de1fd8c-49e891fe-203b-46d8-9d56-84d4b98477cc.png
